Gesture|Coords
2|[[0.6015979822344744, 0.7653959537429933], [0.6676513411626798, 0.6242058192988269], [0.6656266176450621, 0.5379998819502689], [0.6269248826802272, 0.48060455519399115], [0.5924675435311846, 0.4451285863444708], [0.6748096843294115, 0.42631347431612576], [0.7070055232711091, 0.2868819205764823], [0.7356488698921229, 0.21210956510828013], [0.7575133225500417, 0.15331699683716488], [0.6010078217179352, 0.4161933976930237], [0.5869260154808101, 0.25606995332797733], [0.5728403547529027, 0.16712877889244634], [0.5562541864943568, 0.09848369752635013], [0.5323964295090939, 0.43339667425422346], [0.502569684621621, 0.33373118129555174], [0.5019764243103432, 0.37245388942955593], [0.5046385500196552, 0.40659652023623777], [0.47311923697927144, 0.45991905702034985], [0.4511648596663582, 0.3933805005256097], [0.45392328105052066, 0.41915275737796853], [0.46086837616106757, 0.4489229214786627]]
2|[[0.6006333837207926, 0.6400951546084073], [0.6788693205258078, 0.5840960167451967], [0.7042651567426667, 0.5074053345235441], [0.685977882249395, 0.4440603245709772], [0.6539513270240199, 0.41132429542449656], [0.6999781318088094, 0.4065765823306885], [0.7462917110053414, 0.27486339841424245], [0.752017451705726, 0.210448682851697], [0.7547486535031055, 0.18298840106222922], [0.6329799664070248, 0.3979732448095087], [0.6099075610117971, 0.2790178114971807], [0.5951338867785814, 0.26953153597921864], [0.5982416665758933, 0.28640578466705746], [0.5674786454164596, 0.4125686738255224], [0.5388370838935529, 0.33373020865936154], [0.5376441550290781, 0.36435845272870415], [0.5474872541775578, 0.3924383945443056], [0.5069304847759234, 0.43739643591525085], [0.49529008185465206, 0.38687366864004125], [0.5012725861976776, 0.41733354857341765], [0.5127315035636929, 0.4449074342555998]]
2|[[0.6091091666780413, 0.6377444949916857], [0.6855198862206991, 0.5748301956768453], [0.6956777156750039, 0.4994083454350702], [0.6617372092968788, 0.44771465620917883], [0.6238500825918548, 0.41755410074068267], [0.6969465459860065, 0.4142943910956743], [0.7290184064764941, 0.29212810856516025], [0.7443536694456734, 0.22457649585692024], [0.7550578018570009, 0.17506527727573867], [0.6261184510580273, 0.40895363856085953], [0.6217473721993498, 0.2736521250237618], [0.611392251670578, 0.19238966278653757], [0.6055602520356878, 0.13441002317828785], [0.5605460593021051, 0.42382933409001944], [0.5491205297058139, 0.337045653077757], [0.563014522506519, 0.3707845991660075], [0.5762159226549562, 0.40634578322780185], [0.5003215816978999, 0.44741268275458235], [0.5023578426862356, 0.3902235594062267], [0.5164715469453462, 0.42055153870893663], [0.5289218097340805, 0.45730412334395887]]
2|[[0.599340534636414, 0.6620275104314438], [0.6855217699341786, 0.5895095146018192], [0.6995834081679352, 0.5120822953369928], [0.666785991100086, 0.45959272319287586], [0.6266375558293213, 0.4256716906130201], [0.6954813024823691, 0.41646329707377033], [0.7256927692371319, 0.288132855192003], [0.7432328855071634, 0.22215580936587506], [0.7561786639438782, 0.1746556571105756], [0.6224513187705686, 0.40790810967354935], [0.6167062300526958, 0.26553865572504165], [0.6067163588539648, 0.1845627213291934], [0.6015000236237992, 0.12519485339313985], [0.5578182005044214, 0.42331322612692335], [0.5537505498141084, 0.33598610115020067], [0.5667270646386242, 0.3744045771059966], [0.5792024948887068, 0.41282218523855657], [0.5021001974138045, 0.4473646694523205], [0.5099308124989793, 0.39260450356210885], [0.5215480754871735, 0.4247882115279459], [0.5314214390472821, 0.46218991263608766]]
2|[[0.5899621531666963, 0.6622064984021212], [0.6807137143465819, 0.5924173752832255], [0.695303265587593, 0.5156697384261519], [0.6634980725493336, 0.46565389850338096], [0.6260181207024158, 0.43429845705922615], [0.6892361865740537, 0.4169044623255262], [0.7192643657247276, 0.28918558947010325], [0.7362317532743711, 0.22450252759762804], [0.7490156602518955, 0.17780026576985888], [0.614877907092297, 0.4072909642355809], [0.608320774416173, 0.2648241588952488], [0.6000341996687426, 0.18265834566037506], [0.5974798853193631, 0.12221932882492424], [0.5491283022633923, 0.42271170779658257], [0.5452357980685919, 0.3378426913137357], [0.5586232653444182, 0.37984066489130464], [0.5713714490605151, 0.4216342044912161], [0.4928859723427897, 0.4471356726140753], [0.5003721494249, 0.393915146799567], [0.5121856634744573, 0.42755866635883405], [0.5221661631399926, 0.4671454718001681]]
2|[[0.5649861764885632, 0.6658217139927055], [0.6636774945036357, 0.6082148179131819], [0.6845625747459141, 0.5293527310340848], [0.6565965129389927, 0.4729735451673818], [0.6225230650690878, 0.43658884122290526], [0.6703301130549613, 0.42714178524936236], [0.7054748472271429, 0.29991126231218757], [0.7289165162737692, 0.23326692059469128], [0.7481567427307132, 0.18370825486532655], [0.5937064066353874, 0.41179897717606156], [0.590080544877608, 0.27125676177762964], [0.5891399570181707, 0.18330009581819195], [0.59273351490803, 0.11514854153582216], [0.5290822702963697, 0.42307718110916326], [0.534919448677932, 0.34739996724153827], [0.5523155091023817, 0.3992216115711622], [0.564871915193185, 0.44777777354010273], [0.47479600709973085, 0.441714781737886], [0.49214373347709645, 0.3967008607285439], [0.5070078946906098, 0.435709594620508], [0.5164360417112002, 0.4782692790219834]]
2|[[0.5473735693927197, 0.6698240217945316], [0.6433166622610665, 0.615000644395014], [0.6681201277760755, 0.5324401820728162], [0.6426184274427724, 0.4689897068767622], [0.6078058823771713, 0.4255687148835274], [0.6522687334485815, 0.42827161257031093], [0.688654426327361, 0.30532962756997584], [0.7116028536126223, 0.23696647071718085], [0.731582059048135, 0.18571472824666382], [0.5755765895880318, 0.41215610864687185], [0.5763758061052497, 0.2792740144612326], [0.5735650448428787, 0.18560662699780725], [0.5756398714460128, 0.10972324317414883], [0.5109531907047553, 0.42217315542735045], [0.5198674295893331, 0.3590453465220597], [0.5376222382576117, 0.4173794125498345], [0.5506672112329117, 0.4678641613695989], [0.4570849181954258, 0.43903891563238195], [0.4765763060374964, 0.40449455303760457], [0.4905229677576159, 0.4480312923464563], [0.4991126101123331, 0.4907667540608161]]
2|[[0.5310247173443975, 0.6895814746510216], [0.6377105804118054, 0.6278871314041333], [0.6590273572999004, 0.5408499324166967], [0.6341626593808857, 0.4835784018051411], [0.6016529445695689, 0.4497391877051113], [0.6259772420270165, 0.4304371515945644], [0.6683538765211842, 0.2960331485796633], [0.6978431221388979, 0.2261577901797967], [0.7199900991361365, 0.17403191857126465], [0.5471601189134169, 0.4193680422339406], [0.5534266915449441, 0.2703614008443336], [0.5563003486677107, 0.17338699311005537], [0.5583561036120468, 0.09372391215769117], [0.482922110967672, 0.43465203905080957], [0.5017249671954409, 0.3650388344793049], [0.5241786356604478, 0.4317389675506148], [0.5326754328563381, 0.487145417106477], [0.4303364988803429, 0.45428767781559315], [0.4585423714703484, 0.41647273927950046], [0.476594864626724, 0.46655365241027774], [0.48313981268890055, 0.5159189479202815]]
2|[[0.5096351986939983, 0.7015378789504237], [0.6157890710326903, 0.6455106386058613], [0.642672086993129, 0.5536742702629059], [0.6196411990387661, 0.48446561145873235], [0.5865499173020386, 0.437784146970574], [0.6116379211148547, 0.4357927339017424], [0.6546665454105344, 0.2995105335266943], [0.6834565035485306, 0.22901596940689298], [0.7065633081996859, 0.17546562980139388], [0.5286729981727338, 0.42288545144016615], [0.5326890388660088, 0.27583217604875077], [0.5276157031366608, 0.17499207835646988], [0.5228184739029436, 0.0909182552610965], [0.46081569267761247, 0.43763293572389217], [0.48153333999076786, 0.3713917125017045], [0.5048989773957406, 0.4391507080242663], [0.5148844244199818, 0.4944030764879098], [0.4054342167895734, 0.45909087853157277], [0.4361145316126012, 0.423369831495054], [0.4533166431650295, 0.47363861306820826], [0.4598964714084031, 0.5210408764960083]]
2|[[0.5010427749402064, 0.7122003362636574], [0.6034443744561283, 0.6553936691925532], [0.6325859965517083, 0.563543850880388], [0.6079517046955784, 0.4948147356570856], [0.5759585429004447, 0.44350202770059277], [0.5986248556459163, 0.44302011337507885], [0.6489645791063785, 0.3066174519932375], [0.6848698213865334, 0.22595157784502629], [0.7129546982595769, 0.16392383858021106], [0.5128417624821829, 0.43436474036907147], [0.5156751007987602, 0.2895168639134239], [0.5040735271712422, 0.17907302006742806], [0.48715553017945296, 0.08649579473771207], [0.44481645581259455, 0.44911312002668924], [0.47138696470423574, 0.3793718517561559], [0.4985089123523872, 0.4497103830155906], [0.5058031089197487, 0.5082067263659824], [0.38988516473345847, 0.46863049124697415], [0.4307938757953124, 0.4270388454297847], [0.4536794083538884, 0.4818510479297286], [0.46304047805261594, 0.5364804960367889]]
2|[[0.46142407015710074, 0.7488208271239752], [0.5848662504497838, 0.6825916389685924], [0.6136127408006257, 0.5738738330307233], [0.5936122901186163, 0.4945428940574008], [0.5631833058730453, 0.4409898003027524], [0.5675731078468828, 0.4579830304482988], [0.6205633597165142, 0.3089258221355386], [0.6532655953199663, 0.22562954611696398], [0.6757762013707727, 0.16171320124701843], [0.47816585766892206, 0.445003060658786], [0.48653599166401107, 0.28297133854551915], [0.47539707528275765, 0.1689010693900537], [0.46112495538761844, 0.07219892034620637], [0.4088495316960814, 0.46097465514031644], [0.44715585843860256, 0.3819688195670525], [0.4777879447625951, 0.45522028358514566], [0.485194480126238, 0.5148384135426258], [0.35193488826919755, 0.48048938868627006], [0.3979692160843412, 0.43708957150486893], [0.4202010649988083, 0.4939640225651549], [0.42745731220555455, 0.5470513863976029]]
2|[[0.4575738990867623, 0.7595081137176881], [0.5750940276147947, 0.6987910911453614], [0.603097013524576, 0.5925315072577717], [0.5791329640752292, 0.51368635161187], [0.5485638174655911, 0.45627632447315364], [0.5545350477815209, 0.4650695832712449], [0.6084266411805822, 0.31689409416160763], [0.6467621382257764, 0.2267248921138804], [0.676972137224819, 0.15487698274500333], [0.4663604116608165, 0.4522846067153896], [0.47201274140729016, 0.2910330145452228], [0.4566886923749601, 0.17115740962137035], [0.43806049679649467, 0.067818024787499], [0.39898835731480337, 0.4667378075508799], [0.4370251888943618, 0.38631715243671827], [0.4721507582266911, 0.46538797097752765], [0.482525247932601, 0.5301282429245473], [0.3446119179047393, 0.4835144102734523], [0.393002178497584, 0.4391216928615657], [0.4179249878381611, 0.4978292715326535], [0.42673400362558067, 0.5548404569349755]]
2|[[0.4289891663808843, 0.7899398505696174], [0.5626961192259884, 0.7148839657637793], [0.5896467089925643, 0.5998463700162601], [0.5650752382835831, 0.515946218556104], [0.5334311950226197, 0.4604255548451507], [0.5289597535042725, 0.47480717673889083], [0.589659391932323, 0.31952862314554004], [0.631868756765914, 0.2258354939851788], [0.6622261603286866, 0.14901668799063633], [0.44085914250122243, 0.4643199053396457], [0.4455299603861663, 0.29292937000383273], [0.43349586916140265, 0.17001886412864867], [0.41782592824476317, 0.06245635658774892], [0.3759123563127479, 0.48315641605794135], [0.4154080543749829, 0.40364705610243684], [0.4545515719093269, 0.4814627053365686], [0.46775670266193603, 0.5406053364605847], [0.32411397934503083, 0.502595519365879], [0.37542231481284527, 0.4653237071478314], [0.4041986024894115, 0.5258484315209806], [0.41407778671770795, 0.5781671101469944]]
2|[[0.4253735348871131, 0.8035244014917754], [0.5616267594638678, 0.7340841950320826], [0.5944899728639813, 0.61779269132939], [0.570277009008564, 0.5306956840618801], [0.5336708333931978, 0.4692326649325948], [0.5286661746661048, 0.4857206859468526], [0.5907760227418104, 0.32551425564432923], [0.631439201581442, 0.22926435525786484], [0.6612619066052511, 0.1522146962338507], [0.42894756111635207, 0.4714121543448101], [0.43466468293548266, 0.2995537286088547], [0.4187098610779549, 0.1702164016916303], [0.4002107838291901, 0.06065028822515008], [0.3549552670657757, 0.488922744320019], [0.3983312162192463, 0.4058861960023361], [0.4382034689920375, 0.4862165227552342], [0.45171654772679837, 0.5530187188495933], [0.2970441357972169, 0.5106062732255323], [0.34963623499492563, 0.4638760212527739], [0.3783888673251133, 0.5252825923172243], [0.39016568920994954, 0.5844083291579402]]
2|[[0.4306842570342461, 0.8145107429670126], [0.5649030353662452, 0.7459476849422705], [0.5964416802006117, 0.6283320117898713], [0.5667195927812341, 0.5377926184316806], [0.5225307339706656, 0.47385892682477815], [0.5359808983283382, 0.4938355048118741], [0.5894716564419888, 0.3237109518956338], [0.629375430789076, 0.22003778845299157], [0.6619219320594946, 0.1371949496056527], [0.4321635851596085, 0.48277678718551936], [0.42379381137848154, 0.30373240962667475], [0.40221386900732614, 0.16818883994553513], [0.3808472470707011, 0.055089990416466415], [0.35591733664669806, 0.503492905479968], [0.39162596349978257, 0.41299273400348996], [0.4354941247042554, 0.4857471136892961], [0.45441696613819793, 0.5494575834171863], [0.2964557371097109, 0.5280222052486624], [0.3483418236750315, 0.4779708741864302], [0.383690665844026, 0.5374471002490628], [0.40291257180897466, 0.5979986895696678]]
2|[[0.4406568181499792, 0.8171208136249278], [0.567809877470303, 0.7446489169827489], [0.6000073716803265, 0.6263567798559926], [0.5691416886710299, 0.5385378012740499], [0.5233590550133684, 0.4777719661449588], [0.5408752661443583, 0.4913751421972224], [0.5883065101488699, 0.3155144933161334], [0.6246688196573608, 0.20884455478519387], [0.6534617856026173, 0.12311252573423942], [0.4322752658225998, 0.48606752996667874], [0.4157097249804601, 0.30444967432962067], [0.3904460772311669, 0.16613684900572173], [0.3638984542071729, 0.052366557603021606], [0.3511076168974942, 0.510629428036828], [0.3792391785289602, 0.4161700652662688], [0.42347918592957146, 0.4841820578111075], [0.4429553086945273, 0.5463100368881209], [0.28773636557296395, 0.5397900668063287], [0.3376157654753617, 0.4813192877217073], [0.3765023145520481, 0.5382140057771767], [0.39909532664557457, 0.5995132158139285]]
2|[[0.41368252345157086, 0.8574650599392195], [0.5611012324233637, 0.7733014268771898], [0.5882476993339105, 0.6405754409852259], [0.5543397368815621, 0.5446975585302444], [0.5017522203828292, 0.4875260546848663], [0.513171761842773, 0.5001010710232752], [0.5764372122805532, 0.3189697018974297], [0.6202380406120224, 0.21008503813316406], [0.654264229743477, 0.12206767378602577], [0.40531956061201363, 0.49340286706559555], [0.3919979202075755, 0.3020075558993316], [0.3696327021363562, 0.16122559701311018], [0.34856125845962066, 0.041210278551967384], [0.33039614987918764, 0.5213851791981606], [0.36653308404266466, 0.4331331320842086], [0.4195235014041754, 0.5089062160112544], [0.44573838905209245, 0.5703746468557078], [0.27262840496310276, 0.5513823011335681], [0.32793734802772256, 0.5073969014947917], [0.3711543114810394, 0.5725399727744612], [0.3964155168657706, 0.6336610339355517]]
2|[[0.4230701660660196, 0.8733696980072091], [0.5739164225070504, 0.7960300048346242], [0.5978842784415028, 0.6640763637875513], [0.5548323275835446, 0.5680972189529505], [0.4955866486413478, 0.5050161278167351], [0.5144148197564763, 0.5080952381976709], [0.5718444745987423, 0.320990426300653], [0.6121962913507186, 0.21017081839924848], [0.642331517510856, 0.11989249188244372], [0.4003702843386241, 0.5010000745407741], [0.3829956994059879, 0.30898420772418517], [0.3526998140699015, 0.16916303156228957], [0.3233533693347162, 0.04921188126880812], [0.3217002951512871, 0.5304154628055296], [0.3588774565222858, 0.4411952764478201], [0.41243905522187885, 0.5185964493765405], [0.43821838754179804, 0.5817195109177526], [0.26187347344226225, 0.5627266833131651], [0.31900550155878277, 0.5168411641648101], [0.36155414489387044, 0.5837553560085104], [0.3858752891202734, 0.6464250986180783]]
